deflatortype,Deflators
SI 2021,1.033690742
SB 2021,1.111599689
SO 2021,1.061470807
ZA 2021,1.047992407
GS 2021,1.027245349
SS 2021,0.61291857
ES 2021,1.033398481
LK 2021,0.97248048
SD 2021,0.951689084
SR 2021,1.152961711
SJ 2021,0.978260901
SZ 2021,1.05735998
SE 2021,1.047900272
CH 2021,1.052047155
SY 2021,1
TW 2021,1.057079705
TJ 2021,0.94449148
TZ 2021,1.055203468
TH 2021,1.06961821
TL 2021,0.935330228
TG 2021,1.071893978
TK 2021,1.084812747
TO 2021,0.992029054
TT 2021,1.048700332
TN 2021,0.833589262
TR 2021,1.179013686
TM 2021,1.216630517
TC 2021,1.027245349
TV 2021,1.118562051
UG 2021,1.089517434
UA 2021,1.181848444
AE 2021,1.009866944
GB 2021,1.027245349
UM 2021,1.06063141
US 2021,1.06063141
UY 2021,1.029496499
UZ 2021,1.28237425
VU 2021,1.037504174
VE 2021,1.00668954
VN 2021,1.049970344
VG 2021,1.027245349
VI 2021,1.06063141
WF 2021,1.030760456
EH 2021,1.039806021
YE 2021,1.017211334
ZM 2021,0.959374406
ZW 2021,1.054880888
Total DAC 2021,1.057387742
EU Institutions 2021,1.038318465
AF 2022,1.039132843
AX 2022,1.063032184
AL 2022,1.14299009
DZ 2022,1.083355769
AS 2022,1.082578678
AD 2022,1.055562574
AO 2022,0.897028279
AI 2022,1.050003743
AQ 2022,1.082578678
AG 2022,1.077718267
AR 2022,1.08314378
AM 2022,1.037730268
AW 2022,1.070294117
AU 2022,1.038882483
AT 2022,1.06976645
AZ 2022,1.012063182
BS 2022,1.080582796
BH 2022,1.059555483
BD 2022,1.081616273
BB 2022,1.081398749
BY 2022,1.085767192
BE 2022,1.05980535
BZ 2022,1.06948611
BJ 2022,1.060641053
BM 2022,1.050003743
BT 2022,1.033974959
BO 2022,1.141745445
BQ 2022,1.060525054
BA 2022,1.059784085
BW 2022,1.011096345
BV 2022,0.990336639
BR 2022,1.104287169
IO 2022,1.050003743
BN 2022,0.910488806
BG 2022,1.110495182
BF 2022,1.075522241
BI 2022,1.164340459
CV 2022,1.070837542
KH 2022,1.085960387
CM 2022,1.043300369
CA 2022,1.107280544
KY 2022,1.050003743
CF 2022,1.098453491
TD 2022,1.11223772
CL 2022,1.026293888
CN 2022,1.074267484
CX 2022,1.038882483
CC 2022,1.038882483
CO 2022,1.02275043
KM 2022,1.044167042
CD 2022,1.135023787
CG 2022,0.921583351
CK 2022,1.123328239
CR 2022,1.05783024
CI 2022,1.051650992
HR 2022,1.061850227
CU 2022,1
CW 2022,1.060892937
CY 2022,1.073529927
CZ 2022,1.064537
DK 2022,1.060892937
DJ 2022,1.103886843
DM 2022,1.074148629
DO 2022,1.047807515
EC 2022,1.030991985
EG 2022,1.151001189
SV 2022,1.074246507
GQ 2022,1.05657843
ER 2022,1.379446254
EE 2022,1.11048058
ET 2022,1.100185855
FK 2022,1.050003743
FO 2022,1.060892937
FJ 2022,1.10265477
FI 2022,1.063032184
FR 2022,1.055562574
GF 2022,1.055562574
PF 2022,1.055562574
TF 2022,1.055562574
GA 2022,1.026130658
GM 2022,1.074229726
GE 2022,1.129475098
DE 2022,1.075397655
GH 2022,1.022610523
GI 2022,1.050003743
GR 2022,1.05341805
GL 2022,1.060892937
GD 2022,1.08597757
GP 2022,1.055562574
GU 2022,1.082578678
GT 2022,1.092625366
GG 2022,1.050003743
GN 2022,1.072322559
GW 2022,1.106334651
GY 2022,0.880610913
HT 2022,1.028865573
HM 2022,1.038882483
VA 2022,1.038331939
HN 2022,1.018241756
HK 2022,1.088764421
HU 2022,1.134372447
IS 2022,1.047294849
IN 2022,1.079405121
ID 2022,1.116126462
IR 2022,1.236354542
IQ 2022,1.038612764
IE 2022,1.062730822
IM 2022,1.050003743
IL 2022,1.073881273
IT 2022,1.038331939
JM 2022,1.098570974
JP 2022,1.203676866
JE 2022,1.050003743
JO 2022,1.100595864
KZ 2022,1.062945493
KE 2022,1.147753994
KI 2022,1.040196648
KP 2022,1
KR 2022,1.068163202
XK 2022,1
KW 2022,0.994191069
KG 2022,1.050364413
LA 2022,1.0893603
LV 2022,1.086967331
LB 2022,1.083087998
LS 2022,1.052176476
LR 2022,1.037401641
LY 2022,1.358427816
LI 2022,1.084549395
LT 2022,1.086556029
LU 2022,1.067083597
MO 2022,1.116023086
MK 2022,1.07671128
MG 2022,1.056478179
MW 2022,1.05454891
MY 2022,1.087246216
MV 2022,1.097844471
ML 2022,1.080437529
MT 2022,1.084330012
MH 2022,1.051100198
MQ 2022,1.055562574
MR 2022,0.987476417
MU 2022,1.071024556
YT 2022,1.055562574
MX 2022,1.069854999
FM 2022,1.038147552
MD 2022,1.084127505
MC 2022,1.055562574
MN 2022,1.108886973
ME 2022,1.060948681
MS 2022,1.050003743
MA 2022,1.062374645
MZ 2022,1.092203719
MM 2022,0.967615272
NA 2022,1.074884848
NR 2022,1.041075888
NP 2022,1.101452319
NL 2022,1.060525054
NC 2022,1.055562574
NZ 2022,1.123328239
NI 2022,0.972205835
NE 2022,1.068660507
NG 2022,1.401874999
NU 2022,1.123328239
NF 2022,1.038882483
MP 2022,1.082578678
NO 2022,0.990336639
OM 2022,0.980092883
PK 2022,1
PW 2022,1.084365177
PS 2022,1
PA 2022,1.077491806
PG 2022,0.969221099
PY 2022,1.064354347
PE 2022,1.036585682
PH 2022,1.089636457
PN 2022,1.050003743
PL 2022,1.136006012
PT 2022,1.063524058
PR 2022,1.042708479
QA 2022,1.033485937
RE 2022,1.055562574
RO 2022,1.113459001
RU 2022,1.024637308
RW 2022,1.015863186
BL 2022,1.055562574
SH 2022,1.050003743
KN 2022,1.068692122
LC 2022,1.082833442
MF 2022,1.055562574
PM 2022,1.055562574
VC 2022,1.085563769
WS 2022,1.066935746
SM 2022,1.048946492
ST 2022,1.276974333
SA 2022,0.997028803
SN 2022,1.062615766
RS 2022,1.123080501
SC 2022,1.062716798
SL 2022,0.984694693
SG 2022,1.085219962
SX 2022,1.060892937
SK 2022,1.08655431
SI 2022,1.060019841
SB 2022,1.1548954
SO 2022,1.083128127
ZA 2022,1.075050431
GS 2022,1.050003743
SS 2022,0.796939476
ES 2022,1.060191171
LK 2022,0.997337841
SD 2022,0.952341264
SR 2022,1.173283904
SJ 2022,0.990336639
SZ 2022,1.085444263
SE 2022,1.090523225
CH 2022,1.084549395
SY 2022,1
TW 2022,1.099162444
TJ 2022,0.942107633
TZ 2022,1.075051731
TH 2022,1.09140621
TL 2022,0.84777242
TG 2022,1.111293644
TK 2022,1.123328239
TO 2022,1.000674262
TT 2022,1.075723646
TN 2022,0.862712472
TR 2022,1.215678046
TM 2022,1.26974437
TC 2022,1.050003743
TV 2022,1.168279701
UG 2022,1.137269711
UA 2022,1.247692453
AE 2022,1.026163086
GB 2022,1.050003743
UM 2022,1.082578678
US 2022,1.082578678
UY 2022,1.054965775
UZ 2022,1.349370346
VU 2022,1.064137464
VE 2022,0.958843519
VN 2022,1.070533232
VG 2022,1.050003743
VI 2022,1.082578678
WF 2022,1.055562574
EH 2022,1.062374645
YE 2022,1.010772698
ZM 2022,0.979110905
ZW 2022,1.097041005
Total DAC 2022,1.085709676
EU Institutions 2022,1.067240998
AF 2023,1.068351357
AX 2023,1.089160078
AL 2023,1.185903228
DZ 2023,1.119534296
AS 2023,1.105013908
AD 2023,1.079957666
AO 2023,0.910840818
AI 2023,1.074130902
AQ 2023,1.105013908
AG 2023,1.099000325
AR 2023,1.121606091
AM 2023,1.046808663
AW 2023,1.094284669
AU 2023,1.065489924
AT 2023,1.097144274
AZ 2023,1.036633608
BS 2023,1.105009143
BH 2023,1.076400006
BD 2023,1.103248139
BB 2023,1.106686462
BY 2023,1.114908262
BE 2023,1.083924084
BZ 2023,1.091092187
BJ 2023,1.080531711
BM 2023,1.074130902
BT 2023,1.052166431
BO 2023,1.19266539
BQ 2023,1.086383097
BA 2023,1.087490921
BW 2023,1.014898204
BV 2023,1.002550331
BR 2023,1.130110198
IO 2023,1.074130902
BN 2023,0.91300539
BG 2023,1.146368756
BF 2023,1.101668766
BI 2023,1.235538018
CV 2023,1.096968827
KH 2023,1.105421755
CM 2023,1.065254338
CA 2023,1.146997331
KY 2023,1.074130902
CF 2023,1.13071257
TD 2023,1.136086866
CL 2023,1.047031655
CN 2023,1.101483154
CX 2023,1.065489924
CC 2023,1.065489924
CO 2023,1.041970993
KM 2023,1.072247167
CD 2023,1.133112602
CG 2023,0.915216853
CK 2023,1.15799512
CR 2023,1.079488092
CI 2023,1.067941112
HR 2023,1.088108353
CU 2023,1
CW 2023,1.097212336
CY 2023,1.108149434
CZ 2023,1.087585452
DK 2023,1.097212336
DJ 2023,1.131354348
DM 2023,1.095586324
DO 2023,1.068010533
EC 2023,1.040709846
EG 2023,1.135600718
SV 2023,1.094494274
GQ 2023,1.102322657
ER 2023,1.533911338
EE 2023,1.146792397
ET 2023,1.117151632
FK 2023,1.074130902
FO 2023,1.097212336
FJ 2023,1.137965624
FI 2023,1.089160078
FR 2023,1.079957666
GF 2023,1.079957666
PF 2023,1.079957666
TF 2023,1.079957666
GA 2023,1.047082368
GM 2023,1.086711411
GE 2023,1.15817094
DE 2023,1.1053323
GH 2023,1.052339837
GI 2023,1.074130902
GR 2023,1.071918952
GL 2023,1.097212336
GD 2023,1.108906378
GP 2023,1.079957666
GU 2023,1.105013908
GT 2023,1.124794098
GG 2023,1.074130902
GN 2023,1.093188627
GW 2023,1.143335989
GY 2023,0.834398542
HT 2023,1.051289192
HM 2023,1.065489924
VA 2023,1.058658989
HN 2023,1.024970078
HK 2023,1.111036931
HU 2023,1.163197014
IS 2023,1.077373148
IN 2023,1.099416312
ID 2023,1.135882194
IR 2023,1.273202093
IQ 2023,1.071785058
IE 2023,1.089368793
IM 2023,1.074130902
IL 2023,1.101441906
IT 2023,1.058658989
JM 2023,1.126415614
JP 2023,1.264146445
JE 2023,1.074130902
JO 2023,1.128096738
KZ 2023,1.115707161
KE 2023,1.177104602
KI 2023,1.068083154
KP 2023,1
KR 2023,1.094670171
XK 2023,1
KW 2023,1.013121901
KG 2023,1.070291009
LA 2023,1.110751122
LV 2023,1.115299961
LB 2023,1.104397569
LS 2023,1.078508421
LR 2023,1.061369093
LY 2023,1.533643518
LI 2023,1.116112937
LT 2023,1.117815266
LU 2023,1.090529199
MO 2023,1.152600204
MK 2023,1.105237868
MG 2023,1.084113799
MW 2023,1.063135044
MY 2023,1.116028706
MV 2023,1.123571291
ML 2023,1.109200277
MT 2023,1.112887007
MH 2023,1.068070644
MQ 2023,1.079957666
MR 2023,1.015863698
MU 2023,1.091600311
YT 2023,1.079957666
MX 2023,1.092977947
FM 2023,1.047396552
MD 2023,1.104502637
MC 2023,1.079957666
MN 2023,1.147806862
ME 2023,1.087044153
MS 2023,1.074130902
MA 2023,1.084613087
MZ 2023,1.117694523
MM 2023,0.993085308
NA 2023,1.100811619
NR 2023,1.065652925
NP 2023,1.144993218
NL 2023,1.086383097
NC 2023,1.079957666
NZ 2023,1.15799512
NI 2023,0.964066381
NE 2023,1.094099511
NG 2023,1.518397397
NU 2023,1.15799512
NF 2023,1.065489924
MP 2023,1.105013908
NO 2023,1.002550331
OM 2023,0.999487673
PK 2023,1
PW 2023,1.105506088
PS 2023,1
PA 2023,1.099111468
PG 2023,0.967254462
PY 2023,1.086925443
PE 2023,1.056678513
PH 2023,1.122321368
PN 2023,1.074130902
PL 2023,1.197819382
PT 2023,1.085971419
PR 2023,1.057043773
QA 2023,1.05876
RE 2023,1.079957666
RO 2023,1.15192739
RU 2023,1.043601724
RW 2023,1.035846432
BL 2023,1.079957666
SH 2023,1.074130902
KN 2023,1.09031715
LC 2023,1.104747913
MF 2023,1.079957666
PM 2023,1.079957666
VC 2023,1.10735954
WS 2023,1.086842648
SM 2023,1.069195268
ST 2023,1.317070637
SA 2023,1.013919016
SN 2023,1.078494558
RS 2023,1.16165875
SC 2023,1.07831683
SL 2023,1.001863883
SG 2023,1.112054272
SX 2023,1.097212336
SK 2023,1.113462649
SI 2023,1.085165437
SB 2023,1.207664362
SO 2023,1.105258626
ZA 2023,1.10065098
GS 2023,1.074130902
SS 2023,0.744551933
ES 2023,1.084874213
LK 2023,1.019862905
SD 2023,0.952943259
SR 2023,1.200614289
SJ 2023,1.002550331
SZ 2023,1.112989462
SE 2023,1.133908887
CH 2023,1.116112937
SY 2023,1
TW 2023,1.141245469
TJ 2023,0.941407607
TZ 2023,1.095325951
TH 2023,1.114409729
TL 2023,0.893772311
TG 2023,1.149462365
TK 2023,1.15799512
TO 2023,1.015860882
TT 2023,1.108434503
TN 2023,0.897935957
TR 2023,1.241917954
TM 2023,1.326344489
TC 2023,1.074130902
TV 2023,1.197039853
UG 2023,1.142263127
UA 2023,1.314172757
AE 2023,1.044715449
GB 2023,1.074130902
UM 2023,1.105013908
US 2023,1.105013908
UY 2023,1.082192791
UZ 2023,1.428491881
VU 2023,1.091360587
VE 2023,0.917876476
VN 2023,1.092770212
VG 2023,1.074130902
VI 2023,1.105013908
WF 2023,1.079957666
EH 2023,1.084613087
YE 2023,1.004553454
ZM 2023,1.004511499
ZW 2023,1.139971248
Total DAC 2023,1.114397999
EU Institutions 2023,1.095568017
AF 2024,1.098636669
AX 2024,1.118504104
AL 2024,1.228418541
DZ 2024,1.053658487
AS 2024,1.128141519
AD 2024,1.107811709
AO 2024,0.928604563
AI 2024,1.100487092
AQ 2024,1.128141519
AG 2024,1.121138871
AR 2024,1.123539031
AM 2024,1.05627282
AW 2024,1.118624053
AU 2024,1.089436985
AT 2024,1.126391137
AZ 2024,1.063976448
BS 2024,1.128690358
BH 2024,1.094969448
BD 2024,1.125312921
BB 2024,1.132511328
BY 2024,1.133714225
BE 2024,1.110888234
BZ 2024,1.091074947
BJ 2024,1.101804705
BM 2024,1.100487092
BT 2024,1.070702197
BO 2024,1.25228332
BQ 2024,1.116491677
BA 2024,1.117276491
BW 2024,1.007578307
BV 2024,1.015314847
BR 2024,1.15651644
IO 2024,1.100487092
BN 2024,0.90356743
BG 2024,1.186135898
BF 2024,1.131000839
BI 2024,1.311651996
CV 2024,1.126719744
KH 2024,1.126183616
CM 2024,1.089728636
CA 2024,1.186246247
KY 2024,1.100487092
CF 2024,1.181181796
TD 2024,1.176459224
CL 2024,1.069370554
CN 2024,1.128585928
CX 2024,1.089436985
CC 2024,1.089436985
CO 2024,1.061554524
KM 2024,1.104200531
CD 2024,1.135020427
CG 2024,0.924022165
CK 2024,1.193870573
CR 2024,1.102947192
CI 2024,1.085279335
HR 2024,1.110455404
CU 2024,1
CW 2024,1.13543797
CY 2024,1.14503873
CZ 2024,1.114006305
DK 2024,1.13543797
DJ 2024,1.159860924
DM 2024,1.117125764
DO 2024,1.088590673
EC 2024,1.049556421
EG 2024,1.143597357
SV 2024,1.114647367
GQ 2024,1.139521375
ER 2024,1.705681549
EE 2024,1.19142303
ET 2024,1.132697343
FK 2024,1.100487092
FO 2024,1.13543797
FJ 2024,1.173248802
FI 2024,1.118504104
FR 2024,1.107811709
GF 2024,1.107811709
PF 2024,1.107811709
TF 2024,1.107811709
GA 2024,1.077918713
GM 2024,1.099842801
GE 2024,1.18857039
DE 2024,1.138688663
GH 2024,1.09109861
GI 2024,1.100487092
GR 2024,1.090746111
GL 2024,1.13543797
GD 2024,1.132005556
GP 2024,1.107811709
GU 2024,1.128141519
GT 2024,1.177629768
GG 2024,1.100487092
GN 2024,1.114995477
GW 2024,1.18453383
GY 2024,0.824804498
HT 2024,1.074387873
HM 2024,1.089436985
VA 2024,1.082712326
HN 2024,1.031842373
HK 2024,1.13433442
HU 2024,1.194987561
IS 2024,1.106590862
IN 2024,1.120707636
ID 2024,1.15597989
IR 2024,1.319154965
IQ 2024,1.108714475
IE 2024,1.118710683
IM 2024,1.100487092
IL 2024,1.12980399
IT 2024,1.082712326
JM 2024,1.155029211
JP 2024,1.330013087
JE 2024,1.100487092
JO 2024,1.15630677
KZ 2024,1.175336094
KE 2024,1.207358703
KI 2024,1.095939886
KP 2024,1
KR 2024,1.123904051
XK 2024,1
KW 2024,1.035123735
KG 2024,1.0905007
LA 2024,1.132372337
LV 2024,1.14707224
LB 2024,1.126721982
LS 2024,1.106275305
LR 2024,1.085281391
LY 2024,1.744629683
LI 2024,1.149069464
LT 2024,1.153204693
LU 2024,1.118088734
MO 2024,1.191604747
MK 2024,1.13714149
MG 2024,1.113135055
MW 2024,1.070498106
MY 2024,1.149258296
MV 2024,1.146169838
ML 2024,1.134025164
MT 2024,1.143923694
MH 2024,1.079178596
MQ 2024,1.107811709
MR 2024,1.046609817
MU 2024,1.111713154
YT 2024,1.107811709
MX 2024,1.117072139
FM 2024,1.056498298
MD 2024,1.126503127
MC 2024,1.107811709
MN 2024,1.190448663
ME 2024,1.116387253
MS 2024,1.100487092
MA 2024,1.107320443
MZ 2024,1.141768842
MM 2024,1.02045507
NA 2024,1.128844411
NR 2024,1.085675058
NP 2024,1.187974781
NL 2024,1.116491677
NC 2024,1.107811709
NZ 2024,1.193870573
NI 2024,0.964341086
NE 2024,1.122740415
NG 2024,1.64191505
NU 2024,1.193870573
NF 2024,1.089436985
MP 2024,1.128141519
NO 2024,1.015314847
OM 2024,1.019549765
PK 2024,1
PW 2024,1.128370437
PS 2024,1
PA 2024,1.121083478
PG 2024,0.966819785
PY 2024,1.104698626
PE 2024,1.077210491
PH 2024,1.155992639
PN 2024,1.100487092
PL 2024,1.261975667
PT 2024,1.111619655
PR 2024,1.071999638
QA 2024,1.089837006
RE 2024,1.107811709
RO 2024,1.194451676
RU 2024,1.068459228
RW 2024,1.056247802
BL 2024,1.107811709
SH 2024,1.100487092
KN 2024,1.111597519
LC 2024,1.126798239
MF 2024,1.107811709
PM 2024,1.107811709
VC 2024,1.129585996
WS 2024,1.10635024
SM 2024,1.092751611
ST 2024,1.318419404
SA 2024,1.032993356
SN 2024,1.098327175
RS 2024,1.204325419
SC 2024,1.093419157
SL 2024,1.019200405
SG 2024,1.139933595
SX 2024,1.13543797
SK 2024,1.143568578
SI 2024,1.112709191
SB 2024,1.256633877
SO 2024,1.127807711
ZA 2024,1.129093861
GS 2024,1.100487092
SS 2024,0.729092907
ES 2024,1.113526505
LK 2024,1.040621127
SD 2024,0.953513537
SR 2024,1.227113518
SJ 2024,1.015314847
SZ 2024,1.140994853
SE 2024,1.181328962
CH 2024,1.149069464
SY 2024,1
TW 2024,1.186540893
TJ 2024,0.938854743
TZ 2024,1.116022037
TH 2024,1.131544049
TL 2024,0.947433212
TG 2024,1.191603513
TK 2024,1.193870573
TO 2024,1.033215997
TT 2024,1.144040273
TN 2024,0.934124391
TR 2024,1.270585043
TM 2024,1.38619086
TC 2024,1.100487092
TV 2024,1.218004356
UG 2024,1.18095718
UA 2024,1.382103966
AE 2024,1.066361742
GB 2024,1.100487092
UM 2024,1.128141519
US 2024,1.128141519
UY 2024,1.107698396
UZ 2024,1.510249421
VU 2024,1.119045107
VE 2024,0.935235523
VN 2024,1.115875015
VG 2024,1.100487092
VI 2024,1.128141519
WF 2024,1.107811709
EH 2024,1.107320443
YE 2024,1.006684026
ZM 2024,1.032968274
ZW 2024,1.184664077
Total DAC 2024,1.145019628
EU Institutions 2024,1.127305721
